num_nodes,degree,edges,qw_weight,classic_weight,diferenca_entre_pesos
6,5,"[(0, 1, 17), (0, 2, 6), (0, 3, 14), (0, 4, 3), (0, 5, 11), (1, 2, 2), (1, 3, 12), (1, 4, 5), (1, 5, 16), (2, 3, 9), (2, 4, 12), (2, 5, 14), (3, 4, 3), (3, 5, 9), (4, 5, 8)]",21,21,0
6,2,"[(0, 1, 11), (0, 2, 12), (0, 3, 15), (0, 4, 4), (0, 5, 18), (1, 2, 10), (1, 3, 16), (1, 4, 13), (1, 5, 11), (2, 3, 5), (2, 4, 7), (2, 5, 8), (3, 4, 12), (3, 5, 3), (4, 5, 1)]",23,23,0
6,3,"[(0, 1, 11), (0, 2, 12), (0, 3, 15), (0, 4, 4), (0, 5, 18), (1, 2, 10), (1, 3, 16), (1, 4, 13), (1, 5, 11), (2, 3, 5), (2, 4, 7), (2, 5, 8), (3, 4, 12), (3, 5, 3), (4, 5, 1)]",23,23,0
6,4,"[(0, 1, 11), (0, 2, 12), (0, 3, 15), (0, 4, 4), (0, 5, 18), (1, 2, 10), (1, 3, 16), (1, 4, 13), (1, 5, 11), (2, 3, 5), (2, 4, 7), (2, 5, 8), (3, 4, 12), (3, 5, 3), (4, 5, 1)]",23,23,0
6,5,"[(0, 1, 11), (0, 2, 12), (0, 3, 15), (0, 4, 4), (0, 5, 18), (1, 2, 10), (1, 3, 16), (1, 4, 13), (1, 5, 11), (2, 3, 5), (2, 4, 7), (2, 5, 8), (3, 4, 12), (3, 5, 3), (4, 5, 1)]",23,23,0
6,2,"[(0, 1, 17), (0, 2, 13), (0, 3, 11), (0, 4, 16), (0, 5, 11), (1, 2, 2), (1, 3, 16), (1, 4, 12), (1, 5, 6), (2, 3, 9), (2, 4, 19), (2, 5, 13), (3, 4, 5), (3, 5, 7), (4, 5, 8)]",33,32,1
6,3,"[(0, 1, 17), (0, 2, 13), (0, 3, 11), (0, 4, 16), (0, 5, 11), (1, 2, 2), (1, 3, 16), (1, 4, 12), (1, 5, 6), (2, 3, 9), (2, 4, 19), (2, 5, 13), (3, 4, 5), (3, 5, 7), (4, 5, 8)]",31,31,0
6,4,"[(0, 1, 17), (0, 2, 13), (0, 3, 11), (0, 4, 16), (0, 5, 11), (1, 2, 2), (1, 3, 16), (1, 4, 12), (1, 5, 6), (2, 3, 9), (2, 4, 19), (2, 5, 13), (3, 4, 5), (3, 5, 7), (4, 5, 8)]",31,31,0
6,5,"[(0, 1, 17), (0, 2, 13), (0, 3, 11), (0, 4, 16), (0, 5, 11), (1, 2, 2), (1, 3, 16), (1, 4, 12), (1, 5, 6), (2, 3, 9), (2, 4, 19), (2, 5, 13), (3, 4, 5), (3, 5, 7), (4, 5, 8)]",31,31,0
6,2,"[(0, 1, 8), (0, 2, 14), (0, 3, 17), (0, 4, 2), (0, 5, 1), (1, 2, 13), (1, 3, 7), (1, 4, 17), (1, 5, 13), (2, 3, 14), (2, 4, 17), (2, 5, 18), (3, 4, 12), (3, 5, 15), (4, 5, 15)]",35,35,0
6,3,"[(0, 1, 8), (0, 2, 14), (0, 3, 17), (0, 4, 2), (0, 5, 1), (1, 2, 13), (1, 3, 7), (1, 4, 17), (1, 5, 13), (2, 3, 14), (2, 4, 17), (2, 5, 18), (3, 4, 12), (3, 5, 15), (4, 5, 15)]",31,31,0
6,4,"[(0, 1, 8), (0, 2, 14), (0, 3, 17), (0, 4, 2), (0, 5, 1), (1, 2, 13), (1, 3, 7), (1, 4, 17), (1, 5, 13), (2, 3, 14), (2, 4, 17), (2, 5, 18), (3, 4, 12), (3, 5, 15), (4, 5, 15)]",31,31,0
6,5,"[(0, 1, 8), (0, 2, 14), (0, 3, 17), (0, 4, 2), (0, 5, 1), (1, 2, 13), (1, 3, 7), (1, 4, 17), (1, 5, 13), (2, 3, 14), (2, 4, 17), (2, 5, 18), (3, 4, 12), (3, 5, 15), (4, 5, 15)]",31,31,0
6,2,"[(0, 1, 8), (0, 2, 8), (0, 3, 7), (0, 4, 19), (0, 5, 3), (1, 2, 9), (1, 3, 4), (1, 4, 12), (1, 5, 6), (2, 3, 5), (2, 4, 9), (2, 5, 5), (3, 4, 12), (3, 5, 16), (4, 5, 1)]",21,21,0
6,3,"[(0, 1, 8), (0, 2, 8), (0, 3, 7), (0, 4, 19), (0, 5, 3), (1, 2, 9), (1, 3, 4), (1, 4, 12), (1, 5, 6), (2, 3, 5), (2, 4, 9), (2, 5, 5), (3, 4, 12), (3, 5, 16), (4, 5, 1)]",18,18,0
6,4,"[(0, 1, 8), (0, 2, 8), (0, 3, 7), (0, 4, 19), (0, 5, 3), (1, 2, 9), (1, 3, 4), (1, 4, 12), (1, 5, 6), (2, 3, 5), (2, 4, 9), (2, 5, 5), (3, 4, 12), (3, 5, 16), (4, 5, 1)]",18,18,0
6,5,"[(0, 1, 8), (0, 2, 8), (0, 3, 7), (0, 4, 19), (0, 5, 3), (1, 2, 9), (1, 3, 4), (1, 4, 12), (1, 5, 6), (2, 3, 5), (2, 4, 9), (2, 5, 5), (3, 4, 12), (3, 5, 16), (4, 5, 1)]",18,18,0
6,2,"[(0, 1, 6), (0, 2, 14), (0, 3, 4), (0, 4, 4), (0, 5, 13), (1, 2, 11), (1, 3, 2), (1, 4, 3), (1, 5, 7), (2, 3, 14), (2, 4, 10), (2, 5, 11), (3, 4, 5), (3, 5, 8), (4, 5, 1)]",21,21,0
6,3,"[(0, 1, 6), (0, 2, 14), (0, 3, 4), (0, 4, 4), (0, 5, 13), (1, 2, 11), (1, 3, 2), (1, 4, 3), (1, 5, 7), (2, 3, 14), (2, 4, 10), (2, 5, 11), (3, 4, 5), (3, 5, 8), (4, 5, 1)]",20,20,0
6,4,"[(0, 1, 6), (0, 2, 14), (0, 3, 4), (0, 4, 4), (0, 5, 13), (1, 2, 11), (1, 3, 2), (1, 4, 3), (1, 5, 7), (2, 3, 14), (2, 4, 10), (2, 5, 11), (3, 4, 5), (3, 5, 8), (4, 5, 1)]",20,20,0
6,5,"[(0, 1, 6), (0, 2, 14), (0, 3, 4), (0, 4, 4), (0, 5, 13), (1, 2, 11), (1, 3, 2), (1, 4, 3), (1, 5, 7), (2, 3, 14), (2, 4, 10), (2, 5, 11), (3, 4, 5), (3, 5, 8), (4, 5, 1)]",20,20,0
6,2,"[(0, 1, 3), (0, 2, 14), (0, 3, 13), (0, 4, 1), (0, 5, 5), (1, 2, 5), (1, 3, 19), (1, 4, 10), (1, 5, 16), (2, 3, 14), (2, 4, 16), (2, 5, 1), (3, 4, 1), (3, 5, 11), (4, 5, 1)]",11,11,0
6,3,"[(0, 1, 3), (0, 2, 14), (0, 3, 13), (0, 4, 1), (0, 5, 5), (1, 2, 5), (1, 3, 19), (1, 4, 10), (1, 5, 16), (2, 3, 14), (2, 4, 16), (2, 5, 1), (3, 4, 1), (3, 5, 11), (4, 5, 1)]",7,7,0
6,4,"[(0, 1, 3), (0, 2, 14), (0, 3, 13), (0, 4, 1), (0, 5, 5), (1, 2, 5), (1, 3, 19), (1, 4, 10), (1, 5, 16), (2, 3, 14), (2, 4, 16), (2, 5, 1), (3, 4, 1), (3, 5, 11), (4, 5, 1)]",7,7,0
6,5,"[(0, 1, 3), (0, 2, 14), (0, 3, 13), (0, 4, 1), (0, 5, 5), (1, 2, 5), (1, 3, 19), (1, 4, 10), (1, 5, 16), (2, 3, 14), (2, 4, 16), (2, 5, 1), (3, 4, 1), (3, 5, 11), (4, 5, 1)]",7,7,0
6,2,"[(0, 1, 13), (0, 2, 17), (0, 3, 15), (0, 4, 4), (0, 5, 15), (1, 2, 15), (1, 3, 8), (1, 4, 1), (1, 5, 14), (2, 3, 4), (2, 4, 17), (2, 5, 14), (3, 4, 14), (3, 5, 1), (4, 5, 6)]",24,24,0
6,3,"[(0, 1, 13), (0, 2, 17), (0, 3, 15), (0, 4, 4), (0, 5, 15), (1, 2, 15), (1, 3, 8), (1, 4, 1), (1, 5, 14), (2, 3, 4), (2, 4, 17), (2, 5, 14), (3, 4, 14), (3, 5, 1), (4, 5, 6)]",16,16,0
6,4,"[(0, 1, 13), (0, 2, 17), (0, 3, 15), (0, 4, 4), (0, 5, 15), (1, 2, 15), (1, 3, 8), (1, 4, 1), (1, 5, 14), (2, 3, 4), (2, 4, 17), (2, 5, 14), (3, 4, 14), (3, 5, 1), (4, 5, 6)]",16,16,0
6,5,"[(0, 1, 13), (0, 2, 17), (0, 3, 15), (0, 4, 4), (0, 5, 15), (1, 2, 15), (1, 3, 8), (1, 4, 1), (1, 5, 14), (2, 3, 4), (2, 4, 17), (2, 5, 14), (3, 4, 14), (3, 5, 1), (4, 5, 6)]",16,16,0
6,2,"[(0, 1, 4), (0, 2, 8), (0, 3, 15), (0, 4, 13), (0, 5, 7), (1, 2, 2), (1, 3, 6), (1, 4, 15), (1, 5, 12), (2, 3, 9), (2, 4, 6), (2, 5, 9), (3, 4, 2), (3, 5, 14), (4, 5, 8)]",21,21,0
6,3,"[(0, 1, 4), (0, 2, 8), (0, 3, 15), (0, 4, 13), (0, 5, 7), (1, 2, 2), (1, 3, 6), (1, 4, 15), (1, 5, 12), (2, 3, 9), (2, 4, 6), (2, 5, 9), (3, 4, 2), (3, 5, 14), (4, 5, 8)]",21,21,0
6,4,"[(0, 1, 4), (0, 2, 8), (0, 3, 15), (0, 4, 13), (0, 5, 7), (1, 2, 2), (1, 3, 6), (1, 4, 15), (1, 5, 12), (2, 3, 9), (2, 4, 6), (2, 5, 9), (3, 4, 2), (3, 5, 14), (4, 5, 8)]",21,21,0
6,5,"[(0, 1, 4), (0, 2, 8), (0, 3, 15), (0, 4, 13), (0, 5, 7), (1, 2, 2), (1, 3, 6), (1, 4, 15), (1, 5, 12), (2, 3, 9), (2, 4, 6), (2, 5, 9), (3, 4, 2), (3, 5, 14), (4, 5, 8)]",21,21,0
6,2,"[(0, 1, 9), (0, 2, 17), (0, 3, 19), (0, 4, 1), (0, 5, 11), (1, 2, 5), (1, 3, 4), (1, 4, 9), (1, 5, 17), (2, 3, 7), (2, 4, 2), (2, 5, 18), (3, 4, 10), (3, 5, 1), (4, 5, 8)]",13,13,0
6,3,"[(0, 1, 9), (0, 2, 17), (0, 3, 19), (0, 4, 1), (0, 5, 11), (1, 2, 5), (1, 3, 4), (1, 4, 9), (1, 5, 17), (2, 3, 7), (2, 4, 2), (2, 5, 18), (3, 4, 10), (3, 5, 1), (4, 5, 8)]",13,13,0
6,4,"[(0, 1, 9), (0, 2, 17), (0, 3, 19), (0, 4, 1), (0, 5, 11), (1, 2, 5), (1, 3, 4), (1, 4, 9), (1, 5, 17), (2, 3, 7), (2, 4, 2), (2, 5, 18), (3, 4, 10), (3, 5, 1), (4, 5, 8)]",13,13,0
6,5,"[(0, 1, 9), (0, 2, 17), (0, 3, 19), (0, 4, 1), (0, 5, 11), (1, 2, 5), (1, 3, 4), (1, 4, 9), (1, 5, 17), (2, 3, 7), (2, 4, 2), (2, 5, 18), (3, 4, 10), (3, 5, 1), (4, 5, 8)]",13,13,0
6,2,"[(0, 1, 18), (0, 2, 19), (0, 3, 1), (0, 4, 12), (0, 5, 18), (1, 2, 15), (1, 3, 9), (1, 4, 8), (1, 5, 11), (2, 3, 16), (2, 4, 19), (2, 5, 6), (3, 4, 1), (3, 5, 17), (4, 5, 3)]",26,26,0
6,3,"[(0, 1, 18), (0, 2, 19), (0, 3, 1), (0, 4, 12), (0, 5, 18), (1, 2, 15), (1, 3, 9), (1, 4, 8), (1, 5, 11), (2, 3, 16), (2, 4, 19), (2, 5, 6), (3, 4, 1), (3, 5, 17), (4, 5, 3)]",19,19,0
6,4,"[(0, 1, 18), (0, 2, 19), (0, 3, 1), (0, 4, 12), (0, 5, 18), (1, 2, 15), (1, 3, 9), (1, 4, 8), (1, 5, 11), (2, 3, 16), (2, 4, 19), (2, 5, 6), (3, 4, 1), (3, 5, 17), (4, 5, 3)]",19,19,0
6,5,"[(0, 1, 18), (0, 2, 19), (0, 3, 1), (0, 4, 12), (0, 5, 18), (1, 2, 15), (1, 3, 9), (1, 4, 8), (1, 5, 11), (2, 3, 16), (2, 4, 19), (2, 5, 6), (3, 4, 1), (3, 5, 17), (4, 5, 3)]",19,19,0
6,2,"[(0, 1, 3), (0, 2, 11), (0, 3, 15), (0, 4, 3), (0, 5, 18), (1, 2, 18), (1, 3, 11), (1, 4, 11), (1, 5, 2), (2, 3, 2), (2, 4, 9), (2, 5, 2), (3, 4, 17), (3, 5, 5), (4, 5, 16)]",12,12,0
6,3,"[(0, 1, 3), (0, 2, 11), (0, 3, 15), (0, 4, 3), (0, 5, 18), (1, 2, 18), (1, 3, 11), (1, 4, 11), (1, 5, 2), (2, 3, 2), (2, 4, 9), (2, 5, 2), (3, 4, 17), (3, 5, 5), (4, 5, 16)]",12,12,0
6,4,"[(0, 1, 3), (0, 2, 11), (0, 3, 15), (0, 4, 3), (0, 5, 18), (1, 2, 18), (1, 3, 11), (1, 4, 11), (1, 5, 2), (2, 3, 2), (2, 4, 9), (2, 5, 2), (3, 4, 17), (3, 5, 5), (4, 5, 16)]",12,12,0
6,5,"[(0, 1, 3), (0, 2, 11), (0, 3, 15), (0, 4, 3), (0, 5, 18), (1, 2, 18), (1, 3, 11), (1, 4, 11), (1, 5, 2), (2, 3, 2), (2, 4, 9), (2, 5, 2), (3, 4, 17), (3, 5, 5), (4, 5, 16)]",12,12,0
6,2,"[(0, 1, 12), (0, 2, 17), (0, 3, 17), (0, 4, 15), (0, 5, 8), (1, 2, 10), (1, 3, 16), (1, 4, 16), (1, 5, 13), (2, 3, 15), (2, 4, 4), (2, 5, 15), (3, 4, 13), (3, 5, 14), (4, 5, 3)]",41,41,0
6,3,"[(0, 1, 12), (0, 2, 17), (0, 3, 17), (0, 4, 15), (0, 5, 8), (1, 2, 10), (1, 3, 16), (1, 4, 16), (1, 5, 13), (2, 3, 15), (2, 4, 4), (2, 5, 15), (3, 4, 13), (3, 5, 14), (4, 5, 3)]",38,38,0
6,4,"[(0, 1, 12), (0, 2, 17), (0, 3, 17), (0, 4, 15), (0, 5, 8), (1, 2, 10), (1, 3, 16), (1, 4, 16), (1, 5, 13), (2, 3, 15), (2, 4, 4), (2, 5, 15), (3, 4, 13), (3, 5, 14), (4, 5, 3)]",38,38,0
6,5,"[(0, 1, 12), (0, 2, 17), (0, 3, 17), (0, 4, 15), (0, 5, 8), (1, 2, 10), (1, 3, 16), (1, 4, 16), (1, 5, 13), (2, 3, 15), (2, 4, 4), (2, 5, 15), (3, 4, 13), (3, 5, 14), (4, 5, 3)]",38,38,0
6,2,"[(0, 1, 10), (0, 2, 12), (0, 3, 3), (0, 4, 4), (0, 5, 4), (1, 2, 7), (1, 3, 13), (1, 4, 2), (1, 5, 6), (2, 3, 9), (2, 4, 13), (2, 5, 15), (3, 4, 11), (3, 5, 6), (4, 5, 8)]",24,22,2
6,3,"[(0, 1, 10), (0, 2, 12), (0, 3, 3), (0, 4, 4), (0, 5, 4), (1, 2, 7), (1, 3, 13), (1, 4, 2), (1, 5, 6), (2, 3, 9), (2, 4, 13), (2, 5, 15), (3, 4, 11), (3, 5, 6), (4, 5, 8)]",20,20,0
6,4,"[(0, 1, 10), (0, 2, 12), (0, 3, 3), (0, 4, 4), (0, 5, 4), (1, 2, 7), (1, 3, 13), (1, 4, 2), (1, 5, 6), (2, 3, 9), (2, 4, 13), (2, 5, 15), (3, 4, 11), (3, 5, 6), (4, 5, 8)]",20,20,0
6,5,"[(0, 1, 10), (0, 2, 12), (0, 3, 3), (0, 4, 4), (0, 5, 4), (1, 2, 7), (1, 3, 13), (1, 4, 2), (1, 5, 6), (2, 3, 9), (2, 4, 13), (2, 5, 15), (3, 4, 11), (3, 5, 6), (4, 5, 8)]",20,20,0
6,2,"[(0, 1, 5), (0, 2, 14), (0, 3, 10), (0, 4, 11), (0, 5, 6), (1, 2, 3), (1, 3, 17), (1, 4, 9), (1, 5, 16), (2, 3, 12), (2, 4, 19), (2, 5, 13), (3, 4, 14), (3, 5, 11), (4, 5, 8)]",34,34,0
6,3,"[(0, 1, 5), (0, 2, 14), (0, 3, 10), (0, 4, 11), (0, 5, 6), (1, 2, 3), (1, 3, 17), (1, 4, 9), (1, 5, 16), (2, 3, 12), (2, 4, 19), (2, 5, 13), (3, 4, 14), (3, 5, 11), (4, 5, 8)]",32,32,0
6,4,"[(0, 1, 5), (0, 2, 14), (0, 3, 10), (0, 4, 11), (0, 5, 6), (1, 2, 3), (1, 3, 17), (1, 4, 9), (1, 5, 16), (2, 3, 12), (2, 4, 19), (2, 5, 13), (3, 4, 14), (3, 5, 11), (4, 5, 8)]",32,32,0
6,5,"[(0, 1, 5), (0, 2, 14), (0, 3, 10), (0, 4, 11), (0, 5, 6), (1, 2, 3), (1, 3, 17), (1, 4, 9), (1, 5, 16), (2, 3, 12), (2, 4, 19), (2, 5, 13), (3, 4, 14), (3, 5, 11), (4, 5, 8)]",32,32,0
6,2,"[(0, 1, 14), (0, 2, 17), (0, 3, 6), (0, 4, 12), (0, 5, 18), (1, 2, 6), (1, 3, 1), (1, 4, 8), (1, 5, 4), (2, 3, 14), (2, 4, 9), (2, 5, 2), (3, 4, 4), (3, 5, 18), (4, 5, 16)]",23,22,1
6,3,"[(0, 1, 14), (0, 2, 17), (0, 3, 6), (0, 4, 12), (0, 5, 18), (1, 2, 6), (1, 3, 1), (1, 4, 8), (1, 5, 4), (2, 3, 14), (2, 4, 9), (2, 5, 2), (3, 4, 4), (3, 5, 18), (4, 5, 16)]",17,17,0
6,4,"[(0, 1, 14), (0, 2, 17), (0, 3, 6), (0, 4, 12), (0, 5, 18), (1, 2, 6), (1, 3, 1), (1, 4, 8), (1, 5, 4), (2, 3, 14), (2, 4, 9), (2, 5, 2), (3, 4, 4), (3, 5, 18), (4, 5, 16)]",17,17,0
6,5,"[(0, 1, 14), (0, 2, 17), (0, 3, 6), (0, 4, 12), (0, 5, 18), (1, 2, 6), (1, 3, 1), (1, 4, 8), (1, 5, 4), (2, 3, 14), (2, 4, 9), (2, 5, 2), (3, 4, 4), (3, 5, 18), (4, 5, 16)]",17,17,0
6,2,"[(0, 1, 9), (0, 2, 6), (0, 3, 18), (0, 4, 3), (0, 5, 14), (1, 2, 1), (1, 3, 8), (1, 4, 16), (1, 5, 18), (2, 3, 3), (2, 4, 9), (2, 5, 14), (3, 4, 1), (3, 5, 16), (4, 5, 12)]",22,22,0
6,3,"[(0, 1, 9), (0, 2, 6), (0, 3, 18), (0, 4, 3), (0, 5, 14), (1, 2, 1), (1, 3, 8), (1, 4, 16), (1, 5, 18), (2, 3, 3), (2, 4, 9), (2, 5, 14), (3, 4, 1), (3, 5, 16), (4, 5, 12)]",20,20,0
6,4,"[(0, 1, 9), (0, 2, 6), (0, 3, 18), (0, 4, 3), (0, 5, 14), (1, 2, 1), (1, 3, 8), (1, 4, 16), (1, 5, 18), (2, 3, 3), (2, 4, 9), (2, 5, 14), (3, 4, 1), (3, 5, 16), (4, 5, 12)]",20,20,0
6,5,"[(0, 1, 9), (0, 2, 6), (0, 3, 18), (0, 4, 3), (0, 5, 14), (1, 2, 1), (1, 3, 8), (1, 4, 16), (1, 5, 18), (2, 3, 3), (2, 4, 9), (2, 5, 14), (3, 4, 1), (3, 5, 16), (4, 5, 12)]",20,20,0
6,2,"[(0, 1, 1), (0, 2, 4), (0, 3, 4), (0, 4, 5), (0, 5, 13), (1, 2, 17), (1, 3, 10), (1, 4, 7), (1, 5, 5), (2, 3, 6), (2, 4, 10), (2, 5, 13), (3, 4, 15), (3, 5, 19), (4, 5, 18)]",26,26,0
6,3,"[(0, 1, 1), (0, 2, 4), (0, 3, 4), (0, 4, 5), (0, 5, 13), (1, 2, 17), (1, 3, 10), (1, 4, 7), (1, 5, 5), (2, 3, 6), (2, 4, 10), (2, 5, 13), (3, 4, 15), (3, 5, 19), (4, 5, 18)]",21,21,0
6,4,"[(0, 1, 1), (0, 2, 4), (0, 3, 4), (0, 4, 5), (0, 5, 13), (1, 2, 17), (1, 3, 10), (1, 4, 7), (1, 5, 5), (2, 3, 6), (2, 4, 10), (2, 5, 13), (3, 4, 15), (3, 5, 19), (4, 5, 18)]",19,19,0
6,5,"[(0, 1, 1), (0, 2, 4), (0, 3, 4), (0, 4, 5), (0, 5, 13), (1, 2, 17), (1, 3, 10), (1, 4, 7), (1, 5, 5), (2, 3, 6), (2, 4, 10), (2, 5, 13), (3, 4, 15), (3, 5, 19), (4, 5, 18)]",19,19,0
6,2,"[(0, 1, 1), (0, 2, 8), (0, 3, 5), (0, 4, 15), (0, 5, 16), (1, 2, 11), (1, 3, 7), (1, 4, 6), (1, 5, 12), (2, 3, 11), (2, 4, 3), (2, 5, 11), (3, 4, 5), (3, 5, 15), (4, 5, 10)]",25,25,0
6,3,"[(0, 1, 1), (0, 2, 8), (0, 3, 5), (0, 4, 15), (0, 5, 16), (1, 2, 11), (1, 3, 7), (1, 4, 6), (1, 5, 12), (2, 3, 11), (2, 4, 3), (2, 5, 11), (3, 4, 5), (3, 5, 15), (4, 5, 10)]",24,24,0
6,4,"[(0, 1, 1), (0, 2, 8), (0, 3, 5), (0, 4, 15), (0, 5, 16), (1, 2, 11), (1, 3, 7), (1, 4, 6), (1, 5, 12), (2, 3, 11), (2, 4, 3), (2, 5, 11), (3, 4, 5), (3, 5, 15), (4, 5, 10)]",24,24,0
6,5,"[(0, 1, 1), (0, 2, 8), (0, 3, 5), (0, 4, 15), (0, 5, 16), (1, 2, 11), (1, 3, 7), (1, 4, 6), (1, 5, 12), (2, 3, 11), (2, 4, 3), (2, 5, 11), (3, 4, 5), (3, 5, 15), (4, 5, 10)]",24,24,0
6,2,"[(0, 1, 13), (0, 2, 9), (0, 3, 19), (0, 4, 13), (0, 5, 4), (1, 2, 15), (1, 3, 6), (1, 4, 7), (1, 5, 19), (2, 3, 18), (2, 4, 2), (2, 5, 9), (3, 4, 5), (3, 5, 2), (4, 5, 11)]",26,21,5
6,3,"[(0, 1, 13), (0, 2, 9), (0, 3, 19), (0, 4, 13), (0, 5, 4), (1, 2, 15), (1, 3, 6), (1, 4, 7), (1, 5, 19), (2, 3, 18), (2, 4, 2), (2, 5, 9), (3, 4, 5), (3, 5, 2), (4, 5, 11)]",19,19,0
6,4,"[(0, 1, 13), (0, 2, 9), (0, 3, 19), (0, 4, 13), (0, 5, 4), (1, 2, 15), (1, 3, 6), (1, 4, 7), (1, 5, 19), (2, 3, 18), (2, 4, 2), (2, 5, 9), (3, 4, 5), (3, 5, 2), (4, 5, 11)]",19,19,0
6,5,"[(0, 1, 13), (0, 2, 9), (0, 3, 19), (0, 4, 13), (0, 5, 4), (1, 2, 15), (1, 3, 6), (1, 4, 7), (1, 5, 19), (2, 3, 18), (2, 4, 2), (2, 5, 9), (3, 4, 5), (3, 5, 2), (4, 5, 11)]",19,19,0
6,2,"[(0, 1, 12), (0, 2, 3), (0, 3, 19), (0, 4, 2), (0, 5, 9), (1, 2, 8), (1, 3, 17), (1, 4, 3), (1, 5, 7), (2, 3, 13), (2, 4, 4), (2, 5, 8), (3, 4, 9), (3, 5, 7), (4, 5, 6)]",22,22,0
6,3,"[(0, 1, 12), (0, 2, 3), (0, 3, 19), (0, 4, 2), (0, 5, 9), (1, 2, 8), (1, 3, 17), (1, 4, 3), (1, 5, 7), (2, 3, 13), (2, 4, 4), (2, 5, 8), (3, 4, 9), (3, 5, 7), (4, 5, 6)]",21,21,0
6,4,"[(0, 1, 12), (0, 2, 3), (0, 3, 19), (0, 4, 2), (0, 5, 9), (1, 2, 8), (1, 3, 17), (1, 4, 3), (1, 5, 7), (2, 3, 13), (2, 4, 4), (2, 5, 8), (3, 4, 9), (3, 5, 7), (4, 5, 6)]",21,21,0
6,5,"[(0, 1, 12), (0, 2, 3), (0, 3, 19), (0, 4, 2), (0, 5, 9), (1, 2, 8), (1, 3, 17), (1, 4, 3), (1, 5, 7), (2, 3, 13), (2, 4, 4), (2, 5, 8), (3, 4, 9), (3, 5, 7), (4, 5, 6)]",21,21,0
6,2,"[(0, 1, 2), (0, 2, 8), (0, 3, 3), (0, 4, 7), (0, 5, 19), (1, 2, 10), (1, 3, 8), (1, 4, 10), (1, 5, 15), (2, 3, 8), (2, 4, 17), (2, 5, 11), (3, 4, 17), (3, 5, 15), (4, 5, 18)]",34,34,0
6,3,"[(0, 1, 2), (0, 2, 8), (0, 3, 3), (0, 4, 7), (0, 5, 19), (1, 2, 10), (1, 3, 8), (1, 4, 10), (1, 5, 15), (2, 3, 8), (2, 4, 17), (2, 5, 11), (3, 4, 17), (3, 5, 15), (4, 5, 18)]",31,31,0
6,4,"[(0, 1, 2), (0, 2, 8), (0, 3, 3), (0, 4, 7), (0, 5, 19), (1, 2, 10), (1, 3, 8), (1, 4, 10), (1, 5, 15), (2, 3, 8), (2, 4, 17), (2, 5, 11), (3, 4, 17), (3, 5, 15), (4, 5, 18)]",31,31,0
6,5,"[(0, 1, 2), (0, 2, 8), (0, 3, 3), (0, 4, 7), (0, 5, 19), (1, 2, 10), (1, 3, 8), (1, 4, 10), (1, 5, 15), (2, 3, 8), (2, 4, 17), (2, 5, 11), (3, 4, 17), (3, 5, 15), (4, 5, 18)]",31,31,0
6,2,"[(0, 1, 17), (0, 2, 7), (0, 3, 11), (0, 4, 2), (0, 5, 5), (1, 2, 14), (1, 3, 4), (1, 4, 2), (1, 5, 9), (2, 3, 8), (2, 4, 13), (2, 5, 6), (3, 4, 8), (3, 5, 17), (4, 5, 10)]",19,19,0
6,3,"[(0, 1, 17), (0, 2, 7), (0, 3, 11), (0, 4, 2), (0, 5, 5), (1, 2, 14), (1, 3, 4), (1, 4, 2), (1, 5, 9), (2, 3, 8), (2, 4, 13), (2, 5, 6), (3, 4, 8), (3, 5, 17), (4, 5, 10)]",19,19,0
6,4,"[(0, 1, 17), (0, 2, 7), (0, 3, 11), (0, 4, 2), (0, 5, 5), (1, 2, 14), (1, 3, 4), (1, 4, 2), (1, 5, 9), (2, 3, 8), (2, 4, 13), (2, 5, 6), (3, 4, 8), (3, 5, 17), (4, 5, 10)]",19,19,0
6,5,"[(0, 1, 17), (0, 2, 7), (0, 3, 11), (0, 4, 2), (0, 5, 5), (1, 2, 14), (1, 3, 4), (1, 4, 2), (1, 5, 9), (2, 3, 8), (2, 4, 13), (2, 5, 6), (3, 4, 8), (3, 5, 17), (4, 5, 10)]",19,19,0
6,2,"[(0, 1, 15), (0, 2, 10), (0, 3, 15), (0, 4, 1), (0, 5, 13), (1, 2, 16), (1, 3, 14), (1, 4, 13), (1, 5, 7), (2, 3, 6), (2, 4, 14), (2, 5, 2), (3, 4, 7), (3, 5, 11), (4, 5, 10)]",23,23,0
6,3,"[(0, 1, 15), (0, 2, 10), (0, 3, 15), (0, 4, 1), (0, 5, 13), (1, 2, 16), (1, 3, 14), (1, 4, 13), (1, 5, 7), (2, 3, 6), (2, 4, 14), (2, 5, 2), (3, 4, 7), (3, 5, 11), (4, 5, 10)]",23,23,0
6,4,"[(0, 1, 15), (0, 2, 10), (0, 3, 15), (0, 4, 1), (0, 5, 13), (1, 2, 16), (1, 3, 14), (1, 4, 13), (1, 5, 7), (2, 3, 6), (2, 4, 14), (2, 5, 2), (3, 4, 7), (3, 5, 11), (4, 5, 10)]",23,23,0
6,5,"[(0, 1, 15), (0, 2, 10), (0, 3, 15), (0, 4, 1), (0, 5, 13), (1, 2, 16), (1, 3, 14), (1, 4, 13), (1, 5, 7), (2, 3, 6), (2, 4, 14), (2, 5, 2), (3, 4, 7), (3, 5, 11), (4, 5, 10)]",23,23,0
