num_nodes,degree,edges,qw_weight,classic_weight,diferenca_entre_pesos
8,6,"[(0, 1, 3), (0, 2, 7), (0, 3, 2), (0, 4, 12), (0, 5, 4), (0, 6, 9), (0, 7, 11), (1, 2, 6), (1, 3, 1), (1, 4, 17), (1, 5, 8), (1, 6, 9), (1, 7, 12), (2, 3, 19), (2, 4, 8), (2, 5, 6), (2, 6, 1), (2, 7, 15), (3, 4, 11), (3, 5, 7), (3, 6, 16), (3, 7, 3), (4, 5, 7), (4, 6, 4), (4, 7, 1), (5, 6, 9), (5, 7, 10), (6, 7, 11)]",16,16,0
8,7,"[(0, 1, 3), (0, 2, 7), (0, 3, 2), (0, 4, 12), (0, 5, 4), (0, 6, 9), (0, 7, 11), (1, 2, 6), (1, 3, 1), (1, 4, 17), (1, 5, 8), (1, 6, 9), (1, 7, 12), (2, 3, 19), (2, 4, 8), (2, 5, 6), (2, 6, 1), (2, 7, 15), (3, 4, 11), (3, 5, 7), (3, 6, 16), (3, 7, 3), (4, 5, 7), (4, 6, 4), (4, 7, 1), (5, 6, 9), (5, 7, 10), (6, 7, 11)]",16,16,0
8,2,"[(0, 1, 1), (0, 2, 1), (0, 3, 16), (0, 4, 2), (0, 5, 17), (0, 6, 2), (0, 7, 9), (1, 2, 16), (1, 3, 17), (1, 4, 18), (1, 5, 19), (1, 6, 13), (1, 7, 3), (2, 3, 18), (2, 4, 6), (2, 5, 1), (2, 6, 8), (2, 7, 7), (3, 4, 19), (3, 5, 9), (3, 6, 4), (3, 7, 1), (4, 5, 5), (4, 6, 17), (4, 7, 11), (5, 6, 12), (5, 7, 14), (6, 7, 15)]",16,16,0
8,3,"[(0, 1, 1), (0, 2, 1), (0, 3, 16), (0, 4, 2), (0, 5, 17), (0, 6, 2), (0, 7, 9), (1, 2, 16), (1, 3, 17), (1, 4, 18), (1, 5, 19), (1, 6, 13), (1, 7, 3), (2, 3, 18), (2, 4, 6), (2, 5, 1), (2, 6, 8), (2, 7, 7), (3, 4, 19), (3, 5, 9), (3, 6, 4), (3, 7, 1), (4, 5, 5), (4, 6, 17), (4, 7, 11), (5, 6, 12), (5, 7, 14), (6, 7, 15)]",14,13,1
8,4,"[(0, 1, 1), (0, 2, 1), (0, 3, 16), (0, 4, 2), (0, 5, 17), (0, 6, 2), (0, 7, 9), (1, 2, 16), (1, 3, 17), (1, 4, 18), (1, 5, 19), (1, 6, 13), (1, 7, 3), (2, 3, 18), (2, 4, 6), (2, 5, 1), (2, 6, 8), (2, 7, 7), (3, 4, 19), (3, 5, 9), (3, 6, 4), (3, 7, 1), (4, 5, 5), (4, 6, 17), (4, 7, 11), (5, 6, 12), (5, 7, 14), (6, 7, 15)]",11,11,0
8,5,"[(0, 1, 1), (0, 2, 1), (0, 3, 16), (0, 4, 2), (0, 5, 17), (0, 6, 2), (0, 7, 9), (1, 2, 16), (1, 3, 17), (1, 4, 18), (1, 5, 19), (1, 6, 13), (1, 7, 3), (2, 3, 18), (2, 4, 6), (2, 5, 1), (2, 6, 8), (2, 7, 7), (3, 4, 19), (3, 5, 9), (3, 6, 4), (3, 7, 1), (4, 5, 5), (4, 6, 17), (4, 7, 11), (5, 6, 12), (5, 7, 14), (6, 7, 15)]",11,11,0
8,6,"[(0, 1, 1), (0, 2, 1), (0, 3, 16), (0, 4, 2), (0, 5, 17), (0, 6, 2), (0, 7, 9), (1, 2, 16), (1, 3, 17), (1, 4, 18), (1, 5, 19), (1, 6, 13), (1, 7, 3), (2, 3, 18), (2, 4, 6), (2, 5, 1), (2, 6, 8), (2, 7, 7), (3, 4, 19), (3, 5, 9), (3, 6, 4), (3, 7, 1), (4, 5, 5), (4, 6, 17), (4, 7, 11), (5, 6, 12), (5, 7, 14), (6, 7, 15)]",11,11,0
8,7,"[(0, 1, 1), (0, 2, 1), (0, 3, 16), (0, 4, 2), (0, 5, 17), (0, 6, 2), (0, 7, 9), (1, 2, 16), (1, 3, 17), (1, 4, 18), (1, 5, 19), (1, 6, 13), (1, 7, 3), (2, 3, 18), (2, 4, 6), (2, 5, 1), (2, 6, 8), (2, 7, 7), (3, 4, 19), (3, 5, 9), (3, 6, 4), (3, 7, 1), (4, 5, 5), (4, 6, 17), (4, 7, 11), (5, 6, 12), (5, 7, 14), (6, 7, 15)]",11,11,0
8,2,"[(0, 1, 17), (0, 2, 1), (0, 3, 15), (0, 4, 9), (0, 5, 14), (0, 6, 8), (0, 7, 17), (1, 2, 8), (1, 3, 2), (1, 4, 1), (1, 5, 14), (1, 6, 3), (1, 7, 17), (2, 3, 4), (2, 4, 10), (2, 5, 17), (2, 6, 3), (2, 7, 4), (3, 4, 9), (3, 5, 2), (3, 6, 15), (3, 7, 2), (4, 5, 12), (4, 6, 2), (4, 7, 1), (5, 6, 14), (5, 7, 19), (6, 7, 19)]",13,13,0
8,3,"[(0, 1, 17), (0, 2, 1), (0, 3, 15), (0, 4, 9), (0, 5, 14), (0, 6, 8), (0, 7, 17), (1, 2, 8), (1, 3, 2), (1, 4, 1), (1, 5, 14), (1, 6, 3), (1, 7, 17), (2, 3, 4), (2, 4, 10), (2, 5, 17), (2, 6, 3), (2, 7, 4), (3, 4, 9), (3, 5, 2), (3, 6, 15), (3, 7, 2), (4, 5, 12), (4, 6, 2), (4, 7, 1), (5, 6, 14), (5, 7, 19), (6, 7, 19)]",12,12,0
8,4,"[(0, 1, 17), (0, 2, 1), (0, 3, 15), (0, 4, 9), (0, 5, 14), (0, 6, 8), (0, 7, 17), (1, 2, 8), (1, 3, 2), (1, 4, 1), (1, 5, 14), (1, 6, 3), (1, 7, 17), (2, 3, 4), (2, 4, 10), (2, 5, 17), (2, 6, 3), (2, 7, 4), (3, 4, 9), (3, 5, 2), (3, 6, 15), (3, 7, 2), (4, 5, 12), (4, 6, 2), (4, 7, 1), (5, 6, 14), (5, 7, 19), (6, 7, 19)]",12,12,0
8,5,"[(0, 1, 17), (0, 2, 1), (0, 3, 15), (0, 4, 9), (0, 5, 14), (0, 6, 8), (0, 7, 17), (1, 2, 8), (1, 3, 2), (1, 4, 1), (1, 5, 14), (1, 6, 3), (1, 7, 17), (2, 3, 4), (2, 4, 10), (2, 5, 17), (2, 6, 3), (2, 7, 4), (3, 4, 9), (3, 5, 2), (3, 6, 15), (3, 7, 2), (4, 5, 12), (4, 6, 2), (4, 7, 1), (5, 6, 14), (5, 7, 19), (6, 7, 19)]",12,12,0
8,6,"[(0, 1, 17), (0, 2, 1), (0, 3, 15), (0, 4, 9), (0, 5, 14), (0, 6, 8), (0, 7, 17), (1, 2, 8), (1, 3, 2), (1, 4, 1), (1, 5, 14), (1, 6, 3), (1, 7, 17), (2, 3, 4), (2, 4, 10), (2, 5, 17), (2, 6, 3), (2, 7, 4), (3, 4, 9), (3, 5, 2), (3, 6, 15), (3, 7, 2), (4, 5, 12), (4, 6, 2), (4, 7, 1), (5, 6, 14), (5, 7, 19), (6, 7, 19)]",12,12,0
8,7,"[(0, 1, 17), (0, 2, 1), (0, 3, 15), (0, 4, 9), (0, 5, 14), (0, 6, 8), (0, 7, 17), (1, 2, 8), (1, 3, 2), (1, 4, 1), (1, 5, 14), (1, 6, 3), (1, 7, 17), (2, 3, 4), (2, 4, 10), (2, 5, 17), (2, 6, 3), (2, 7, 4), (3, 4, 9), (3, 5, 2), (3, 6, 15), (3, 7, 2), (4, 5, 12), (4, 6, 2), (4, 7, 1), (5, 6, 14), (5, 7, 19), (6, 7, 19)]",12,12,0
8,2,"[(0, 1, 3), (0, 2, 5), (0, 3, 17), (0, 4, 10), (0, 5, 10), (0, 6, 1), (0, 7, 8), (1, 2, 12), (1, 3, 6), (1, 4, 10), (1, 5, 17), (1, 6, 16), (1, 7, 13), (2, 3, 16), (2, 4, 2), (2, 5, 14), (2, 6, 5), (2, 7, 1), (3, 4, 1), (3, 5, 9), (3, 6, 4), (3, 7, 16), (4, 5, 13), (4, 6, 1), (4, 7, 18), (5, 6, 8), (5, 7, 8), (6, 7, 4)]",24,20,4
8,3,"[(0, 1, 3), (0, 2, 5), (0, 3, 17), (0, 4, 10), (0, 5, 10), (0, 6, 1), (0, 7, 8), (1, 2, 12), (1, 3, 6), (1, 4, 10), (1, 5, 17), (1, 6, 16), (1, 7, 13), (2, 3, 16), (2, 4, 2), (2, 5, 14), (2, 6, 5), (2, 7, 1), (3, 4, 1), (3, 5, 9), (3, 6, 4), (3, 7, 16), (4, 5, 13), (4, 6, 1), (4, 7, 18), (5, 6, 8), (5, 7, 8), (6, 7, 4)]",17,17,0
8,4,"[(0, 1, 3), (0, 2, 5), (0, 3, 17), (0, 4, 10), (0, 5, 10), (0, 6, 1), (0, 7, 8), (1, 2, 12), (1, 3, 6), (1, 4, 10), (1, 5, 17), (1, 6, 16), (1, 7, 13), (2, 3, 16), (2, 4, 2), (2, 5, 14), (2, 6, 5), (2, 7, 1), (3, 4, 1), (3, 5, 9), (3, 6, 4), (3, 7, 16), (4, 5, 13), (4, 6, 1), (4, 7, 18), (5, 6, 8), (5, 7, 8), (6, 7, 4)]",17,17,0
8,5,"[(0, 1, 3), (0, 2, 5), (0, 3, 17), (0, 4, 10), (0, 5, 10), (0, 6, 1), (0, 7, 8), (1, 2, 12), (1, 3, 6), (1, 4, 10), (1, 5, 17), (1, 6, 16), (1, 7, 13), (2, 3, 16), (2, 4, 2), (2, 5, 14), (2, 6, 5), (2, 7, 1), (3, 4, 1), (3, 5, 9), (3, 6, 4), (3, 7, 16), (4, 5, 13), (4, 6, 1), (4, 7, 18), (5, 6, 8), (5, 7, 8), (6, 7, 4)]",17,17,0
8,6,"[(0, 1, 3), (0, 2, 5), (0, 3, 17), (0, 4, 10), (0, 5, 10), (0, 6, 1), (0, 7, 8), (1, 2, 12), (1, 3, 6), (1, 4, 10), (1, 5, 17), (1, 6, 16), (1, 7, 13), (2, 3, 16), (2, 4, 2), (2, 5, 14), (2, 6, 5), (2, 7, 1), (3, 4, 1), (3, 5, 9), (3, 6, 4), (3, 7, 16), (4, 5, 13), (4, 6, 1), (4, 7, 18), (5, 6, 8), (5, 7, 8), (6, 7, 4)]",17,17,0
8,7,"[(0, 1, 3), (0, 2, 5), (0, 3, 17), (0, 4, 10), (0, 5, 10), (0, 6, 1), (0, 7, 8), (1, 2, 12), (1, 3, 6), (1, 4, 10), (1, 5, 17), (1, 6, 16), (1, 7, 13), (2, 3, 16), (2, 4, 2), (2, 5, 14), (2, 6, 5), (2, 7, 1), (3, 4, 1), (3, 5, 9), (3, 6, 4), (3, 7, 16), (4, 5, 13), (4, 6, 1), (4, 7, 18), (5, 6, 8), (5, 7, 8), (6, 7, 4)]",17,17,0
8,2,"[(0, 1, 15), (0, 2, 9), (0, 3, 16), (0, 4, 19), (0, 5, 5), (0, 6, 17), (0, 7, 17), (1, 2, 3), (1, 3, 18), (1, 4, 2), (1, 5, 16), (1, 6, 8), (1, 7, 9), (2, 3, 19), (2, 4, 12), (2, 5, 12), (2, 6, 2), (2, 7, 16), (3, 4, 9), (3, 5, 14), (3, 6, 12), (3, 7, 16), (4, 5, 5), (4, 6, 11), (4, 7, 14), (5, 6, 9), (5, 7, 19), (6, 7, 14)]",45,44,1
8,3,"[(0, 1, 15), (0, 2, 9), (0, 3, 16), (0, 4, 19), (0, 5, 5), (0, 6, 17), (0, 7, 17), (1, 2, 3), (1, 3, 18), (1, 4, 2), (1, 5, 16), (1, 6, 8), (1, 7, 9), (2, 3, 19), (2, 4, 12), (2, 5, 12), (2, 6, 2), (2, 7, 16), (3, 4, 9), (3, 5, 14), (3, 6, 12), (3, 7, 16), (4, 5, 5), (4, 6, 11), (4, 7, 14), (5, 6, 9), (5, 7, 19), (6, 7, 14)]",35,35,0
8,4,"[(0, 1, 15), (0, 2, 9), (0, 3, 16), (0, 4, 19), (0, 5, 5), (0, 6, 17), (0, 7, 17), (1, 2, 3), (1, 3, 18), (1, 4, 2), (1, 5, 16), (1, 6, 8), (1, 7, 9), (2, 3, 19), (2, 4, 12), (2, 5, 12), (2, 6, 2), (2, 7, 16), (3, 4, 9), (3, 5, 14), (3, 6, 12), (3, 7, 16), (4, 5, 5), (4, 6, 11), (4, 7, 14), (5, 6, 9), (5, 7, 19), (6, 7, 14)]",35,35,0
8,5,"[(0, 1, 15), (0, 2, 9), (0, 3, 16), (0, 4, 19), (0, 5, 5), (0, 6, 17), (0, 7, 17), (1, 2, 3), (1, 3, 18), (1, 4, 2), (1, 5, 16), (1, 6, 8), (1, 7, 9), (2, 3, 19), (2, 4, 12), (2, 5, 12), (2, 6, 2), (2, 7, 16), (3, 4, 9), (3, 5, 14), (3, 6, 12), (3, 7, 16), (4, 5, 5), (4, 6, 11), (4, 7, 14), (5, 6, 9), (5, 7, 19), (6, 7, 14)]",35,35,0
8,6,"[(0, 1, 15), (0, 2, 9), (0, 3, 16), (0, 4, 19), (0, 5, 5), (0, 6, 17), (0, 7, 17), (1, 2, 3), (1, 3, 18), (1, 4, 2), (1, 5, 16), (1, 6, 8), (1, 7, 9), (2, 3, 19), (2, 4, 12), (2, 5, 12), (2, 6, 2), (2, 7, 16), (3, 4, 9), (3, 5, 14), (3, 6, 12), (3, 7, 16), (4, 5, 5), (4, 6, 11), (4, 7, 14), (5, 6, 9), (5, 7, 19), (6, 7, 14)]",35,35,0
8,7,"[(0, 1, 15), (0, 2, 9), (0, 3, 16), (0, 4, 19), (0, 5, 5), (0, 6, 17), (0, 7, 17), (1, 2, 3), (1, 3, 18), (1, 4, 2), (1, 5, 16), (1, 6, 8), (1, 7, 9), (2, 3, 19), (2, 4, 12), (2, 5, 12), (2, 6, 2), (2, 7, 16), (3, 4, 9), (3, 5, 14), (3, 6, 12), (3, 7, 16), (4, 5, 5), (4, 6, 11), (4, 7, 14), (5, 6, 9), (5, 7, 19), (6, 7, 14)]",35,35,0
8,2,"[(0, 1, 16), (0, 2, 5), (0, 3, 1), (0, 4, 14), (0, 5, 2), (0, 6, 7), (0, 7, 19), (1, 2, 4), (1, 3, 14), (1, 4, 14), (1, 5, 5), (1, 6, 16), (1, 7, 18), (2, 3, 10), (2, 4, 7), (2, 5, 15), (2, 6, 17), (2, 7, 10), (3, 4, 16), (3, 5, 13), (3, 6, 13), (3, 7, 15), (4, 5, 9), (4, 6, 1), (4, 7, 11), (5, 6, 12), (5, 7, 18), (6, 7, 3)]",23,23,0
8,3,"[(0, 1, 16), (0, 2, 5), (0, 3, 1), (0, 4, 14), (0, 5, 2), (0, 6, 7), (0, 7, 19), (1, 2, 4), (1, 3, 14), (1, 4, 14), (1, 5, 5), (1, 6, 16), (1, 7, 18), (2, 3, 10), (2, 4, 7), (2, 5, 15), (2, 6, 17), (2, 7, 10), (3, 4, 16), (3, 5, 13), (3, 6, 13), (3, 7, 15), (4, 5, 9), (4, 6, 1), (4, 7, 11), (5, 6, 12), (5, 7, 18), (6, 7, 3)]",23,23,0
8,4,"[(0, 1, 16), (0, 2, 5), (0, 3, 1), (0, 4, 14), (0, 5, 2), (0, 6, 7), (0, 7, 19), (1, 2, 4), (1, 3, 14), (1, 4, 14), (1, 5, 5), (1, 6, 16), (1, 7, 18), (2, 3, 10), (2, 4, 7), (2, 5, 15), (2, 6, 17), (2, 7, 10), (3, 4, 16), (3, 5, 13), (3, 6, 13), (3, 7, 15), (4, 5, 9), (4, 6, 1), (4, 7, 11), (5, 6, 12), (5, 7, 18), (6, 7, 3)]",23,23,0
8,5,"[(0, 1, 16), (0, 2, 5), (0, 3, 1), (0, 4, 14), (0, 5, 2), (0, 6, 7), (0, 7, 19), (1, 2, 4), (1, 3, 14), (1, 4, 14), (1, 5, 5), (1, 6, 16), (1, 7, 18), (2, 3, 10), (2, 4, 7), (2, 5, 15), (2, 6, 17), (2, 7, 10), (3, 4, 16), (3, 5, 13), (3, 6, 13), (3, 7, 15), (4, 5, 9), (4, 6, 1), (4, 7, 11), (5, 6, 12), (5, 7, 18), (6, 7, 3)]",23,23,0
8,6,"[(0, 1, 16), (0, 2, 5), (0, 3, 1), (0, 4, 14), (0, 5, 2), (0, 6, 7), (0, 7, 19), (1, 2, 4), (1, 3, 14), (1, 4, 14), (1, 5, 5), (1, 6, 16), (1, 7, 18), (2, 3, 10), (2, 4, 7), (2, 5, 15), (2, 6, 17), (2, 7, 10), (3, 4, 16), (3, 5, 13), (3, 6, 13), (3, 7, 15), (4, 5, 9), (4, 6, 1), (4, 7, 11), (5, 6, 12), (5, 7, 18), (6, 7, 3)]",23,23,0
8,7,"[(0, 1, 16), (0, 2, 5), (0, 3, 1), (0, 4, 14), (0, 5, 2), (0, 6, 7), (0, 7, 19), (1, 2, 4), (1, 3, 14), (1, 4, 14), (1, 5, 5), (1, 6, 16), (1, 7, 18), (2, 3, 10), (2, 4, 7), (2, 5, 15), (2, 6, 17), (2, 7, 10), (3, 4, 16), (3, 5, 13), (3, 6, 13), (3, 7, 15), (4, 5, 9), (4, 6, 1), (4, 7, 11), (5, 6, 12), (5, 7, 18), (6, 7, 3)]",23,23,0
8,2,"[(0, 1, 2), (0, 2, 19), (0, 3, 3), (0, 4, 16), (0, 5, 2), (0, 6, 5), (0, 7, 3), (1, 2, 18), (1, 3, 16), (1, 4, 9), (1, 5, 17), (1, 6, 6), (1, 7, 16), (2, 3, 10), (2, 4, 3), (2, 5, 17), (2, 6, 4), (2, 7, 5), (3, 4, 7), (3, 5, 16), (3, 6, 3), (3, 7, 17), (4, 5, 11), (4, 6, 7), (4, 7, 13), (5, 6, 15), (5, 7, 3), (6, 7, 3)]",23,23,0
8,3,"[(0, 1, 2), (0, 2, 19), (0, 3, 3), (0, 4, 16), (0, 5, 2), (0, 6, 5), (0, 7, 3), (1, 2, 18), (1, 3, 16), (1, 4, 9), (1, 5, 17), (1, 6, 6), (1, 7, 16), (2, 3, 10), (2, 4, 3), (2, 5, 17), (2, 6, 4), (2, 7, 5), (3, 4, 7), (3, 5, 16), (3, 6, 3), (3, 7, 17), (4, 5, 11), (4, 6, 7), (4, 7, 13), (5, 6, 15), (5, 7, 3), (6, 7, 3)]",20,20,0
8,4,"[(0, 1, 2), (0, 2, 19), (0, 3, 3), (0, 4, 16), (0, 5, 2), (0, 6, 5), (0, 7, 3), (1, 2, 18), (1, 3, 16), (1, 4, 9), (1, 5, 17), (1, 6, 6), (1, 7, 16), (2, 3, 10), (2, 4, 3), (2, 5, 17), (2, 6, 4), (2, 7, 5), (3, 4, 7), (3, 5, 16), (3, 6, 3), (3, 7, 17), (4, 5, 11), (4, 6, 7), (4, 7, 13), (5, 6, 15), (5, 7, 3), (6, 7, 3)]",20,20,0
8,5,"[(0, 1, 2), (0, 2, 19), (0, 3, 3), (0, 4, 16), (0, 5, 2), (0, 6, 5), (0, 7, 3), (1, 2, 18), (1, 3, 16), (1, 4, 9), (1, 5, 17), (1, 6, 6), (1, 7, 16), (2, 3, 10), (2, 4, 3), (2, 5, 17), (2, 6, 4), (2, 7, 5), (3, 4, 7), (3, 5, 16), (3, 6, 3), (3, 7, 17), (4, 5, 11), (4, 6, 7), (4, 7, 13), (5, 6, 15), (5, 7, 3), (6, 7, 3)]",20,20,0
8,6,"[(0, 1, 2), (0, 2, 19), (0, 3, 3), (0, 4, 16), (0, 5, 2), (0, 6, 5), (0, 7, 3), (1, 2, 18), (1, 3, 16), (1, 4, 9), (1, 5, 17), (1, 6, 6), (1, 7, 16), (2, 3, 10), (2, 4, 3), (2, 5, 17), (2, 6, 4), (2, 7, 5), (3, 4, 7), (3, 5, 16), (3, 6, 3), (3, 7, 17), (4, 5, 11), (4, 6, 7), (4, 7, 13), (5, 6, 15), (5, 7, 3), (6, 7, 3)]",20,20,0
8,7,"[(0, 1, 2), (0, 2, 19), (0, 3, 3), (0, 4, 16), (0, 5, 2), (0, 6, 5), (0, 7, 3), (1, 2, 18), (1, 3, 16), (1, 4, 9), (1, 5, 17), (1, 6, 6), (1, 7, 16), (2, 3, 10), (2, 4, 3), (2, 5, 17), (2, 6, 4), (2, 7, 5), (3, 4, 7), (3, 5, 16), (3, 6, 3), (3, 7, 17), (4, 5, 11), (4, 6, 7), (4, 7, 13), (5, 6, 15), (5, 7, 3), (6, 7, 3)]",20,20,0
8,2,"[(0, 1, 11), (0, 2, 19), (0, 3, 10), (0, 4, 8), (0, 5, 12), (0, 6, 8), (0, 7, 12), (1, 2, 12), (1, 3, 9), (1, 4, 2), (1, 5, 9), (1, 6, 3), (1, 7, 1), (2, 3, 12), (2, 4, 14), (2, 5, 7), (2, 6, 12), (2, 7, 17), (3, 4, 16), (3, 5, 6), (3, 6, 3), (3, 7, 16), (4, 5, 9), (4, 6, 4), (4, 7, 3), (5, 6, 7), (5, 7, 10), (6, 7, 3)]",30,30,0
8,3,"[(0, 1, 11), (0, 2, 19), (0, 3, 10), (0, 4, 8), (0, 5, 12), (0, 6, 8), (0, 7, 12), (1, 2, 12), (1, 3, 9), (1, 4, 2), (1, 5, 9), (1, 6, 3), (1, 7, 1), (2, 3, 12), (2, 4, 14), (2, 5, 7), (2, 6, 12), (2, 7, 17), (3, 4, 16), (3, 5, 6), (3, 6, 3), (3, 7, 16), (4, 5, 9), (4, 6, 4), (4, 7, 3), (5, 6, 7), (5, 7, 10), (6, 7, 3)]",30,30,0
8,4,"[(0, 1, 11), (0, 2, 19), (0, 3, 10), (0, 4, 8), (0, 5, 12), (0, 6, 8), (0, 7, 12), (1, 2, 12), (1, 3, 9), (1, 4, 2), (1, 5, 9), (1, 6, 3), (1, 7, 1), (2, 3, 12), (2, 4, 14), (2, 5, 7), (2, 6, 12), (2, 7, 17), (3, 4, 16), (3, 5, 6), (3, 6, 3), (3, 7, 16), (4, 5, 9), (4, 6, 4), (4, 7, 3), (5, 6, 7), (5, 7, 10), (6, 7, 3)]",30,30,0
8,5,"[(0, 1, 11), (0, 2, 19), (0, 3, 10), (0, 4, 8), (0, 5, 12), (0, 6, 8), (0, 7, 12), (1, 2, 12), (1, 3, 9), (1, 4, 2), (1, 5, 9), (1, 6, 3), (1, 7, 1), (2, 3, 12), (2, 4, 14), (2, 5, 7), (2, 6, 12), (2, 7, 17), (3, 4, 16), (3, 5, 6), (3, 6, 3), (3, 7, 16), (4, 5, 9), (4, 6, 4), (4, 7, 3), (5, 6, 7), (5, 7, 10), (6, 7, 3)]",30,30,0
8,6,"[(0, 1, 11), (0, 2, 19), (0, 3, 10), (0, 4, 8), (0, 5, 12), (0, 6, 8), (0, 7, 12), (1, 2, 12), (1, 3, 9), (1, 4, 2), (1, 5, 9), (1, 6, 3), (1, 7, 1), (2, 3, 12), (2, 4, 14), (2, 5, 7), (2, 6, 12), (2, 7, 17), (3, 4, 16), (3, 5, 6), (3, 6, 3), (3, 7, 16), (4, 5, 9), (4, 6, 4), (4, 7, 3), (5, 6, 7), (5, 7, 10), (6, 7, 3)]",30,30,0
8,7,"[(0, 1, 11), (0, 2, 19), (0, 3, 10), (0, 4, 8), (0, 5, 12), (0, 6, 8), (0, 7, 12), (1, 2, 12), (1, 3, 9), (1, 4, 2), (1, 5, 9), (1, 6, 3), (1, 7, 1), (2, 3, 12), (2, 4, 14), (2, 5, 7), (2, 6, 12), (2, 7, 17), (3, 4, 16), (3, 5, 6), (3, 6, 3), (3, 7, 16), (4, 5, 9), (4, 6, 4), (4, 7, 3), (5, 6, 7), (5, 7, 10), (6, 7, 3)]",30,30,0
8,2,"[(0, 1, 15), (0, 2, 17), (0, 3, 6), (0, 4, 5), (0, 5, 4), (0, 6, 12), (0, 7, 3), (1, 2, 8), (1, 3, 8), (1, 4, 17), (1, 5, 11), (1, 6, 1), (1, 7, 8), (2, 3, 4), (2, 4, 12), (2, 5, 8), (2, 6, 19), (2, 7, 19), (3, 4, 4), (3, 5, 19), (3, 6, 8), (3, 7, 3), (4, 5, 3), (4, 6, 17), (4, 7, 11), (5, 6, 5), (5, 7, 18), (6, 7, 8)]",26,24,2
8,3,"[(0, 1, 15), (0, 2, 17), (0, 3, 6), (0, 4, 5), (0, 5, 4), (0, 6, 12), (0, 7, 3), (1, 2, 8), (1, 3, 8), (1, 4, 17), (1, 5, 11), (1, 6, 1), (1, 7, 8), (2, 3, 4), (2, 4, 12), (2, 5, 8), (2, 6, 19), (2, 7, 19), (3, 4, 4), (3, 5, 19), (3, 6, 8), (3, 7, 3), (4, 5, 3), (4, 6, 17), (4, 7, 11), (5, 6, 5), (5, 7, 18), (6, 7, 8)]",23,23,0
8,4,"[(0, 1, 15), (0, 2, 17), (0, 3, 6), (0, 4, 5), (0, 5, 4), (0, 6, 12), (0, 7, 3), (1, 2, 8), (1, 3, 8), (1, 4, 17), (1, 5, 11), (1, 6, 1), (1, 7, 8), (2, 3, 4), (2, 4, 12), (2, 5, 8), (2, 6, 19), (2, 7, 19), (3, 4, 4), (3, 5, 19), (3, 6, 8), (3, 7, 3), (4, 5, 3), (4, 6, 17), (4, 7, 11), (5, 6, 5), (5, 7, 18), (6, 7, 8)]",23,23,0
8,5,"[(0, 1, 15), (0, 2, 17), (0, 3, 6), (0, 4, 5), (0, 5, 4), (0, 6, 12), (0, 7, 3), (1, 2, 8), (1, 3, 8), (1, 4, 17), (1, 5, 11), (1, 6, 1), (1, 7, 8), (2, 3, 4), (2, 4, 12), (2, 5, 8), (2, 6, 19), (2, 7, 19), (3, 4, 4), (3, 5, 19), (3, 6, 8), (3, 7, 3), (4, 5, 3), (4, 6, 17), (4, 7, 11), (5, 6, 5), (5, 7, 18), (6, 7, 8)]",23,23,0
8,6,"[(0, 1, 15), (0, 2, 17), (0, 3, 6), (0, 4, 5), (0, 5, 4), (0, 6, 12), (0, 7, 3), (1, 2, 8), (1, 3, 8), (1, 4, 17), (1, 5, 11), (1, 6, 1), (1, 7, 8), (2, 3, 4), (2, 4, 12), (2, 5, 8), (2, 6, 19), (2, 7, 19), (3, 4, 4), (3, 5, 19), (3, 6, 8), (3, 7, 3), (4, 5, 3), (4, 6, 17), (4, 7, 11), (5, 6, 5), (5, 7, 18), (6, 7, 8)]",23,23,0
8,7,"[(0, 1, 15), (0, 2, 17), (0, 3, 6), (0, 4, 5), (0, 5, 4), (0, 6, 12), (0, 7, 3), (1, 2, 8), (1, 3, 8), (1, 4, 17), (1, 5, 11), (1, 6, 1), (1, 7, 8), (2, 3, 4), (2, 4, 12), (2, 5, 8), (2, 6, 19), (2, 7, 19), (3, 4, 4), (3, 5, 19), (3, 6, 8), (3, 7, 3), (4, 5, 3), (4, 6, 17), (4, 7, 11), (5, 6, 5), (5, 7, 18), (6, 7, 8)]",23,23,0
8,2,"[(0, 1, 3), (0, 2, 19), (0, 3, 14), (0, 4, 15), (0, 5, 1), (0, 6, 12), (0, 7, 2), (1, 2, 9), (1, 3, 10), (1, 4, 5), (1, 5, 18), (1, 6, 12), (1, 7, 5), (2, 3, 1), (2, 4, 12), (2, 5, 10), (2, 6, 3), (2, 7, 14), (3, 4, 1), (3, 5, 3), (3, 6, 10), (3, 7, 18), (4, 5, 9), (4, 6, 11), (4, 7, 4), (5, 6, 11), (5, 7, 2), (6, 7, 18)]",24,15,9
8,3,"[(0, 1, 3), (0, 2, 19), (0, 3, 14), (0, 4, 15), (0, 5, 1), (0, 6, 12), (0, 7, 2), (1, 2, 9), (1, 3, 10), (1, 4, 5), (1, 5, 18), (1, 6, 12), (1, 7, 5), (2, 3, 1), (2, 4, 12), (2, 5, 10), (2, 6, 3), (2, 7, 14), (3, 4, 1), (3, 5, 3), (3, 6, 10), (3, 7, 18), (4, 5, 9), (4, 6, 11), (4, 7, 4), (5, 6, 11), (5, 7, 2), (6, 7, 18)]",14,14,0
